,text,id,polarities
1076,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",746254:2,['negative']
1077,"We left, never to return.",746254:3,['negative']
1078,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",746254:4,"['negative', 'negative', 'negative', 'negative']"
1079,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,751493:0,"['negative', 'negative', 'negative']"
1080,The food is okay and the prices here are mediocre.,754495:2,"['neutral', 'neutral']"
1081,Baluchi's has solid food and a nice decor at reasonable prices.,757762:0,"['positive', 'positive', 'positive']"
1082,The only problem is that the manager is a complete incompetent.,757762:1,['negative']
1083,He offers subpar service and has no personality.,757762:2,['negative']
1084,"In fact, it appears he is going to go postal at any moment.",757762:3,['negative']
1085,There is no excuse for such lousy service!,757762:5,['negative']
1086,I have never before eaten 40 pieces of relatively good nigiri.,758263:0,['neutral']
1087,You can do it here.,758263:2,['positive']
1088,$20 for all you can eat sushi cannot be beaten.,758263:3,['positive']
1089,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",759781:0,['positive']
1090,"Most of the servers are very attentive, friendly and quite attractive.",759781:2,['positive']
1091,"The vibe is very relaxed and cozy, service was great and the food was excellent!",759781:4,"['positive', 'positive', 'positive']"
1092,Me and my girls will definitely go back.,759781:5,['positive']
1093,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,773720:0,"['positive', 'positive']"
1094,I would highly recommand requesting a table by the window.,773720:1,['positive']
1095,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,773720:2,"['positive', 'positive']"
1096,The food is great.,872763:1,['positive']
1097,Personal pans are the perfect size for those hungry nights.,872763:2,['positive']
1098,I heartily recommend.,872763:3,['positive']
1099,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,872763:4,['negative']
1100,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,872763:5,['negative']
1101,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",875139:0,"['positive', 'positive', 'positive']"
1102,The pizza was pretty good and huge.,875139:1,"['positive', 'positive']"
1103,The price very reasonable.,875139:2,['positive']
1104,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,875139:3,['positive']
1105,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,875139:5,['negative']
1106,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",875139:6,"['negative', 'negative']"
1107,"La Rosa waltzes in, and I think they are doing it the best.",929329:2,['positive']
1108,"Interesting selection, good wines, service fine, fun decor.",929329:3,"['positive', 'positive', 'positive', 'positive']"
1109,I love it.,935633:1,['positive']
1110,I plan on stopping by next week as well.,935633:2,['positive']
1111,"I found it on a cold night, the perfect spot to warm up.",935633:3,['positive']
1112,I recieved prompt service with a smile.,935633:4,['positive']
1113,"To me it exemplifies Soho, cute, artsy, interesting.",935633:5,['positive']
1114,Definately check it out!!!,935633:6,['positive']
1115,This place blew me away...by far my new favorite restaurant on the uppereast side.,955711:0,['positive']
1116,The wine list is extensive and impressive.,955711:1,['positive']
1117,LOVE the atmosphere - felt like I was in Paris.,955711:2,['positive']
1118,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,955711:3,"['positive', 'positive', 'positive']"
1119,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,957145:1,"['positive', 'positive']"
1120,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",957145:2,"['positive', 'positive']"
1121,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",957145:3,"['positive', 'positive', 'positive', 'positive']"
1122,I lOVE THIS PLACE!,957145:4,['positive']
1123,Keep up the good work guys!,957145:5,['positive']
1124,I have to say I have never had a disapointing meal here.,958809:1,['positive']
1125,We could have made a meal of the yummy dumplings from the dumpling menu.,958809:2,['positive']
1126,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",958809:3,"['positive', 'positive', 'positive']"
1127,Love Al Di La,ADLT#8:0,['positive']
1128,I recommend this place to everyone.,ADLT#8:1,['positive']
1129,Great food.,ADLT#8:2,['positive']
1130,One of my favorite places in Brooklyn. ,ADLT#2:0,['positive']
1131,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",ADLT#2:1,"['positive', 'positive', 'positive', 'positive']"
1132,Overpriced and not tasty ,BFC#4:0,"['negative', 'negative']"
1133,The food here was mediocre at best. ,BFC#4:1,['negative']
1134,It was totally overpriced- fish and chips was about $15.... ,BFC#4:2,"['negative', 'negative']"
1135,Tasty Dog!,BHD#9:0,['positive']
1136,"An awesome organic dog, and a conscious eco friendly establishment.",BHD#9:1,"['positive', 'positive']"
1137,One of the best hot dogs I have ever eaten.,BHD#9:2,['positive']
1138,Can't wait to go back.,BHD#9:3,['positive']
1139,The Cypriot restaurant has a lot going for it.,BzG#1:0,['positive']
1140,But the best pork souvlaki I ever had is the main thing.,BzG#1:1,['positive']
1141,Run don't walk.,BzG#1:3,['positive']
1142,Super YUMMY Pizza!,EVPK#10:0,['positive']
1143,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,EVPK#10:1,['positive']
1144,"I LOOOVE their eggplant pizza, as well as their pastas!",EVPK#10:2,"['positive', 'positive']"
1145,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",EVPK#10:3,['positive']
1146,"We had fun eating in there, we were there like around 3 a.m. in the morning!",EVPK#10:4,['positive']
1147,"Will comeback for sure, wish they have it here in LA..",EVPK#10:5,['positive']
1148,"Excellent food, although the interior could use some help.",Z#3:0,"['positive', 'negative']"
1149,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",Z#3:1,['negative']
1150,"I paid just about $60 for a good meal, though :)",Z#3:2,"['positive', 'positive']"
1151,Great sake!,Z#3:3,['positive']
1152,"Reliable, Fresh Sushi",Y#7:0,['positive']
1153,The sashimi is always fresh and the rolls are innovative and delicious.,Y#7:2,"['positive', 'positive', 'positive']"
1154,Have never had a problem with service save a missing rice once.,Y#7:3,['positive']
1155,Delivery can be spot on or lacking depending on the weather and the day of the week.,Y#7:4,['negative']
1156,Delivery guy sometimes get upset if you don't tip more than 10%.,Y#7:5,['negative']
1157,Best. Sushi. Ever.,Y#3:0,['positive']
1158,This place has ruined me for neighborhood sushi.,Y#3:1,['positive']
1159,"Creative, consistent, fresh.",Y#3:2,"['positive', 'positive']"
1160,"Excellent sashimi, and the millennium roll is beyond delicious.",Y#3:3,"['positive', 'positive']"
1161,Not cheap but very yummy.,Y#3:4,"['negative', 'positive']"
1162,Love it.,Y#3:5,['positive']
1163,"Very, very nice",Y#2:0,['positive']
1164,"The place is a bit hidden away, but once you get there, it's all worth it.",Y#2:1,"['neutral', 'positive']"
1165,not only is the food,Y#2:2,"['positive', 'positive']"
1166,Loved It,WE#9:0,['positive']
1167,We had a very nice time.,WE#9:2,['positive']
1168,"The waiter was attentive, the food was delicious and the views of the city were great.",WE#9:3,"['positive', 'positive', 'positive']"
1169,I'd definitely go back again.,WE#9:4,['positive']
1170,Great place to relax and enjoy your dinner,TR#3:0,['positive']
1171,There is something about their atmosphere that makes me come back nearly every week.,TR#3:1,['positive']
1172,"Place is open till late, no dress code.",TR#3:2,['positive']
1173,Good food: my favorite is the seafood spaghetti.,TR#3:3,"['positive', 'positive']"
1174,Highly recommended!,TR#3:4,['positive']
1175,Excellent food for great prices,TM#7:0,"['positive', 'positive']"
1176,My husband and I have been sold on this from the first visit.,TM#7:1,['positive']
1177,The wait staff is very courteous and accomodating.,TM#7:2,['positive']
1178,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",TM#7:3,"['negative', 'positive']"
1179,There are no negatives to speak of.,TM#7:4,['positive']
1180,the bestt!,RL#7:0,['positive']
1181,my favorite place lol,RL#7:1,['positive']
1182,i love their chicken pasta cant remember the name but is sooo good,RL#7:2,['positive']
1183,its alright,RL#3:0,['neutral']
1184,"im not necessarily fanatical about this place, but it was a fun time for low pirces.",RL#3:1,"['positive', 'positive']"
1185,"lobster was good, nothing spectacular.",RL#3:2,['neutral']
1186,"its just a fun place to go, not a five star restaraunt.",RL#3:3,['neutral']
1187,Way below average,PP#9:0,['negative']
1188,I think the pizza is so overrated and was under cooked.,PP#9:1,['negative']
1189,Had no flavor and the staff is rude and not attentive.,PP#9:2,"['negative', 'negative']"
1190,Would NEVER go back,PP#9:3,['negative']
1191,I love this place,PP#4:0,['positive']
1192,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,PP#4:1,['positive']
1193,The service was quick and friendly.,PP#4:2,['positive']
1194,Everyone was smiling so that made me feel welcome.,PP#4:3,['positive']
1195,I thought the restaurant was nice and clean.,PP#4:4,"['positive', 'positive']"
1196,I ordered the vitello alla marsala and I was pretty impressed.,PP#4:5,['positive']
1197,The veal and the mushrooms were cooked perfectly.,PP#4:6,"['positive', 'positive']"
1198,The potato balls were not dry at all... in fact it was buttery.,PP#4:7,['positive']
1199,The only downside... they only take cash which is OK if you know about it ahead of time.,PP#4:8,['negative']
1200,I'll be back for sure.,PP#4:9,['positive']
1201,WORST PLACE ON SMITH STREET IN BROOKLYN,P#1:0,['negative']
1202,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",P#1:1,"['negative', 'negative', 'negative', 'negative']"
1203,I would never recommend this place to anybody even for a casual dinner.,P#1:2,['negative']
1204,awesome,RL#9:0,['positive']
1205,the food is always fresh ...,RL#9:1,['positive']
1206,overpriced japanese food with mediocre service,Y#5:0,"['negative', 'neutral']"
1207,Went here on sat 1/26 and was disappointed.,Y#5:1,['negative']
1208,Chicken teriyaki had tomato or pimentos on top??,Y#5:2,['negative']
1209,food was luke warm.,Y#5:3,['negative']
1210,The waitress was not attentive at all.,Y#5:4,['negative']
1211,I was looking for banana tempura for dessert and they dont have.,Y#5:5,['negative']
1212,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",TFS#8:0,['negative']
1213,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",TFS#8:1,"['positive', 'positive', 'negative']"
1214,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,TFS#8:2,['negative']
1215,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Y#4:0,['positive']
1216,Just go to Yamato and order the Red Dragon Roll.,Y#4:1,"['positive', 'positive']"
1217,"If you don't like it, I don't know what to tell you.",Y#4:2,['positive']
1218,The Seafood Dynamite is also otherworldly.,Y#4:3,['positive']
1219,I'm not even going to bother to describe it; it speaks for itself.,Y#4:4,['positive']
1220,Favorite Sushi in NYC,Y#6:0,['positive']
1221,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.",Y#6:2,"['positive', 'positive', 'positive']"
1222,"In the summer months, the back garden area is really nice.",Y#6:3,['positive']
1223,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,Y#6:4,"['positive', 'positive', 'positive']"
1224,"The Dancing, White River and Millenium rolls are musts.",Y#6:5,['positive']
1225,SO GOOD,RL#4:0,['positive']
1226,I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE ...),RL#4:1,['positive']
1227,Gross food – Wow-,P#10:0,['negative']
1228,I can't remember the last time I had such gross food in New York.,P#10:1,['negative']
1229,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,P#10:2,"['negative', 'negative']"
1230,And $11 for a plate of bland guacamole?,P#10:3,"['negative', 'negative']"
1231,"Don't get me started on the margaritas, either.",P#10:5,['negative']
1232,Mine tasted like the bartender had forgotten to add the tequila.,P#10:6,['negative']
1233,Save your money and your time and go somewhere else.,P#10:8,['negative']
1234,"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word.",P#10:9,['negative']
1235,Great Indian Food!,TM#3:0,['positive']
1236,When I got there the place was packed but they made sure to seat me quickly.,TM#3:2,['positive']
1237,"The food was good, the place was clean and affordable.",TM#3:3,"['positive', 'positive', 'positive']"
1238,I noticed alot of indian people eatting there which is a great sign for an indian place!,TM#3:4,['positive']
1239,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .",TR#1:0,"['positive', 'positive', 'positive', 'positive']"
1240,The staff is very good.,TR#1:1,['positive']
1241,Love their drink menu.,TR#1:2,['positive']
1242,I highly recommend this beautiful place.,TR#1:3,"['positive', 'positive']"
1243,Nice for one time special occasion.,TR#8:0,['positive']
1244,They honored reservation on Sunday afternoon very well. ,TR#8:2,['positive']
1245,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,TR#8:4,['negative']
1246,Food was OK.,TR#8:5,['neutral']
1247,Nice view of river and NYC.,TR#8:6,['positive']
1248,I come here enjoy very much with husband.,BG#1:0,['positive']
1249,Remind me of home.,BG#1:1,['positive']
1250,Great survice,BG#1:2,['positive']
1251,MMMMMMMMMmmmmmm so delicious,ADLT#4:0,['positive']
1252,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,CLF#1:0,['positive']
1253,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,CLF#1:1,"['positive', 'positive']"
1254,"Oh, and there's hookah.",CLF#1:2,['positive']
1255,Raymond the bartender rocks!,P#9:0,['positive']
1256,Pacifico is a great place to casually hang out.,P#9:1,['positive']
1257,"The drinks are great, especially when made by Raymond.",P#9:2,"['positive', 'positive']"
1258,The omlette for brunch is great...,P#9:3,['positive']
1259,"the spinach is fresh, definately not frozen...",P#9:4,['positive']
1260,"quacamole at pacifico is yummy, as are the wings with chimmichuri.",P#9:5,"['positive', 'positive']"
1261,A weakness is the chicken in the salads.,P#9:6,['negative']
1262,"It's just average, just shredded, no seasoning on it.",P#9:7,['negative']
1263,"Also, I personally wasn't a fan of the portobello and asparagus mole.",P#9:8,['negative']
1264,"Overall, decent food at a good price, with friendly people.",P#9:9,"['neutral', 'positive', 'positive']"
1265,Best Indian Restaurant in the City,BG#6:0,['positive']
1266,Decor needs to be upgraded but the food is amazing!,BG#6:1,"['negative', 'positive']"
1267,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,BzG#4:0,['positive']
1268,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",BzG#4:2,"['positive', 'positive', 'positive', 'positive']"
1269,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.",BzG#4:3,"['positive', 'positive']"
1270,Best restaurant in Brooklyn,NP#10:0,['positive']
1271,The best!,NP#10:1,['positive']
1272,"Great food, amazing service, this place is a class act.",NP#10:2,"['positive', 'positive', 'positive']"
1273,The veal was incredible last night.,NP#10:3,['positive']
1274,"Fresh, mind blowing flavors.",NP#10:4,['positive']
1275,This place is a must visit!,NP#10:5,['positive']
1276,"Delicious, creative and fun.",BHD#2:2,"['positive', 'positive']"
1277,Got a date? Go here!,Z#11:0,['positive']
1278,Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.,Z#11:1,['positive']
1279,It is so romantic.,Z#11:2,['positive']
1280,"Its dark, and cozy.. there is always jazz music playing when we go.",Z#11:3,['positive']
1281,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,Z#11:4,['positive']
1282,The food is all shared so we get to order together and eat together.,Z#11:5,['positive']
1283,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,Z#11:6,"['positive', 'negative']"
1284,Once you try it for a special occasion beware.. you can't stop!,Z#11:7,['positive']
1285,"You'll be ther for every anniversary, birthday, valentines day...",Z#11:8,['positive']
1286,For a Fabulous Wedding!,WE#4:0,['positive']
1287,My daughter's wedding reception at Water's Edge received the highest compliments from our guests.,WE#4:1,['positive']
1288,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,WE#4:2,"['positive', 'positive', 'positive', 'positive']"
1289,Service was wonderful;,WE#4:3,['positive']
1290,everyone was cheerfully cooperative and helpful.,WE#4:4,['positive']
1291,"Paul, the maitre d', was totally professional and always on top of things.",WE#4:5,['positive']
1292,Thank you everyone at Water's Edge.,WE#4:6,['positive']
1293,would NOT go back.,TR#2:0,['negative']
1294,"Service ok but unfriendly,filthy bathroom.",TR#2:1,"['negative', 'negative']"
1295,The high prices you're going to pay is for the view not for the food.,TR#2:2,"['neutral', 'negative', 'negative']"
1296,"The bar drinks were Eh, ok to say the least.",TR#2:3,['negative']
1297,The stuff tilapia was horrid...tasted like cardboard.,TR#2:4,['negative']
1298,"We thought the dessert would be better, Wrong!",TR#2:5,['negative']
1299,$170 down the toilet...,TR#2:6,"['negative', 'negative']"
1300,"oh speaking of bathroom , the mens bathroom was disgusting.",TR#2:7,['negative']
1301,"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",TR#2:8,['negative']
1302,Good Experience,TFS#10:0,['positive']
1303,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,TFS#10:2,"['positive', 'negative']"
1304,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",TFS#10:3,"['negative', 'negative']"
1305,"However, our main course was wonderful.",TFS#10:4,['positive']
1306,I had fish and my husband had the filet - both of which exceeded our expectations.,TFS#10:5,"['positive', 'positive']"
1307,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",TFS#10:6,"['positive', 'negative']"
1308,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,TFS#10:7,['negative']
1309,Not what I would expect for the price and prestige of this location.,TFS#10:8,"['negative', 'neutral', 'neutral']"
1310,"All in all, I would return - as it was a beautiful restaurant - but I hope the staff pays more attention to the little details in the future.",TFS#10:9,"['positive', 'positive', 'negative']"
1311,"short and sweet – seating is great:it's romantic,cozy and private.",Z#9:0,['positive']
1312,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,Z#9:1,['positive']
1313,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,Z#9:2,"['positive', 'positive', 'negative']"
1314,The food was ok and fair nothing to go crazy.,Z#9:3,['neutral']
1315,Over all the looks of the place exceeds the actual meals.,Z#9:5,"['positive', 'negative']"
1316,So what you really end up paying for is the restaurant not the food.,Z#9:6,"['negative', 'neutral', 'negative']"
1317,Will prob. not return but it is a great dinning experience to try atleast once.,Z#9:7,"['negative', 'positive']"
1318,Impressed...,NP#3:0,['positive']
1319,Subtle food and service,NP#3:1,"['positive', 'positive']"
1320,Noodle pudding is exactly the type of service and food I enjoy.,NP#3:2,"['positive', 'positive']"
1321,"Servers are all different, Greg is my favorite.",NP#3:3,['positive']
1322,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",NP#3:4,['positive']
1323,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.,NP#3:5,['positive']
1324,Prices are fair across the board for both food and bev.,NP#3:6,"['positive', 'positive']"
1325,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",NP#3:7,['positive']
1326,amazing fresh dogs but best of all endless toppings!!!,BHD#7:0,"['positive', 'positive']"
1327,this place had ALL the trimmings and i mean all.,BHD#7:1,['positive']
1328,"peppers, onions, relish, chilli, cheeses, you NAME it.",BHD#7:2,['positive']
1329,amazing fun for hot dog lovers of all ages PLEASE do yourself a favor and check this place out!!!!,BHD#7:3,"['positive', 'positive']"
1330,BEST DINING EXPERIENCE IN THE WEST VILLAGE!,CLF#5:0,['positive']
1331,Stepping into Casa La Femme last night was a true experience unlike any other in New York!,CLF#5:1,['positive']
1332,Highly impressed from the decor to the food to the hospitality to the great night I had!,CLF#5:2,"['positive', 'positive', 'positive', 'positive']"
1333,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,CLF#5:3,['positive']
1334,"Food took some time to prepare, all worth waiting for.",CLF#5:4,"['positive', 'neutral']"
1335,We were drawn into the belly dancing show that captivated the crowd.,CLF#5:5,['positive']
1336,I never write on these sites but this restaurant is def worth commending!,CLF#5:6,['positive']
1337,Great find in the West Village!,CLF#5:7,['positive']
1338,Maggot in the food!,NP#4:0,['negative']
1339,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",NP#4:2,"['positive', 'positive', 'neutral']"
1340,"Nevertheless, I finished my plate, and that's when I found a maggot in mushroom sauce at the bottom.",NP#4:3,['negative']
1341,"I showed it to the manager, and he smilingly apologized and brought us two free desserts (but did not ask us what we wanted and so brought the last two desserts we would have asked for).",NP#4:4,"['positive', 'negative']"
1342,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",NP#4:5,['negative']
1343,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",NP#4:7,['negative']
1344,We paid and left because we didn't feel like arguing any more.,NP#4:8,['negative']
1345,"I have worked in restaurants and cook a lot, and there is no way a maggot should be able to get into well prepared food.",NP#4:9,['negative']
1346,"For a restaurant with such a good reputation and that is usually so packed, there was no reason for such a lack of intelligent customer service.",NP#4:10,"['positive', 'negative']"
1347,Unhygienic,P#6:0,['negative']
1348,I do not recommend.,P#6:1,['negative']
1349,I got hair in my food 2 times of then !,P#6:3,['negative']
1350,"Great place, great value.",BzG#2:0,"['positive', 'positive']"
1351,"The food is flavorful, plentiful and reasonably priced.",BzG#2:1,"['positive', 'positive', 'positive']"
1352,The atmosphere is relaxed and casual.,BzG#2:2,['positive']
1353,It's a great place to order from or sit-in.,BzG#2:3,['positive']
1354,Awesome,TVU#4:0,['positive']
1355,"Inexpensive, unassuming, great time!",TVU#4:1,"['positive', 'positive']"
1356,Sushi experience was unbelievable with my fiance.,Z#2:0,['positive']
1357,Try it!,Z#2:1,['positive']
1358,Very pleased,Z#2:2,['positive']
1359,Good creative rolls!,Y#9:0,"['positive', 'positive']"
1360,"Yamato is an excellent place to go if youre not into sashimi, or if you have friends who doesnt like sushi much.",Y#9:1,['positive']
1361,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",Y#9:2,"['positive', 'positive', 'positive']"
1362,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",Y#9:3,"['positive', 'positive', 'positive']"
1363,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",Y#9:4,"['positive', 'positive']"
1364,The appetizers are also delicious!,Y#9:5,['positive']
1365,Amazing food.,Z#5:0,['positive']
1366,Mazing interior.,Z#5:1,['negative']
1367,Great food!,Z#5:2,['positive']
1368,I've had my fair share of modern Japanese and this spot delivers.,Z#5:3,['positive']
1369,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",Z#5:4,"['negative', 'negative']"
1370,"If you're into being lost when you're just five feet from your table then hey, that's a good thing.",Z#5:5,['negative']
1371,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,Z#5:6,"['positive', 'negative']"
1372,"Indo Chinese food, pretty good...",TM#4:0,['positive']
1373,Not a very fancy place but very good Chinese style Indian food.,TM#4:1,"['neutral', 'positive']"
1374,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",TM#4:2,"['positive', 'negative', 'negative']"
1375,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",TM#4:3,['negative']
1376,Still we keep going back :),TM#4:4,['positive']
1377,I was speechless by the horrible food.,TFS#11:0,['negative']
1378,"I attended a holiday dinner at the restaurant, and the food was majorly disappointing.",TFS#11:1,['negative']
1379,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",TFS#11:3,"['negative', 'negative', 'negative']"
1380,"I was so stunned, and I left the dinner hungry and majorly disappointing.",TFS#11:4,['negative']
1381,This place survives on reputation alone.,TFS#11:5,['negative']
1382,I will NEVER return.,TFS#11:6,['negative']
1383,Best In ALL of NYC,ADLT#10:0,['positive']
1384,"This is the MOST wonderful restaurant in all of New York City, not just Brooklyn...",ADLT#10:1,['positive']
1385,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",ADLT#10:2,['positive']
1386,"never swaying, never a bad meal, never bad service...",ADLT#10:3,"['positive', 'positive', 'positive']"
1387,you should travel from the Bronx to try it...,ADLT#10:5,['positive']
1388,"great food, great wine list, great service in a great neighborhood...",ADLT#10:6,"['positive', 'positive', 'positive', 'positive']"
1389,so delicious!!!!!!,ADLT#10:7,['positive']
1390,Patsy's Pizza = true love,PP#3:0,['positive']
1391,Hands down the best pizza on the planet.,PP#3:1,['positive']
1392,"In about 12 minutes, the thing is gone.",PP#3:3,['positive']
1393,great hot dogs..,BHD#6:0,['positive']
1394,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,BHD#6:1,['positive']
1395,great toppings definitely a place you need to check out for late night munchies or a mid day boost!,BHD#6:2,"['positive', 'positive']"
1396,great taste,TM#5:0,['positive']
1397,"Great, original taste.",TM#5:1,['positive']
1398,"For me dishes a little oily, but overall dining experience good.",TM#5:2,"['negative', 'positive']"
1399,Helpful service and average price per dish $10.,TM#5:3,"['positive', 'positive']"
1400,The only thing that strikes you is the decor?(not very pleasant).,TM#5:4,['negative']
1401,great food,TM#6:0,['positive']
1402,This place has great indian chinese food.,TM#6:1,['positive']
1403,The flavors are amazing and the value is phenomenal.,TM#6:2,"['positive', 'positive']"
1404,"Be prepared to wait, because the place is pretty tiny.",TM#6:3,['negative']
1405,"Also, they do not take credit card so come with cash!",TM#6:4,['neutral']
1406,"Even though the place is not beautiful, the food speaks for itself.",TM#6:5,"['negative', 'positive']"
1407,"Best Indian Chinese in the city, by far!",TM#6:6,['positive']
1408,AMAZING MY FAVORITE!!!,TVU#6:0,['positive']
1409,"I came across Village Underground by accident, now I go there all the time.",TVU#6:2,['positive']
1410,The martinis are amazing and very fairly priced.,TVU#6:3,"['positive', 'positive']"
1411,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",TVU#6:4,"['positive', 'positive']"
1412,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",TVU#6:5,"['positive', 'positive']"
1413,You can get a table without a reservation if you get there early I they don't make you by bottles.,TVU#6:6,['positive']
1414,Which lets face it....at times it's a good thing.,TVU#6:7,['positive']
1415,In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,TVU#6:8,"['positive', 'positive']"
1416,Highly recommended!,TVU#6:9,['positive']
1417,"One of the best, if not THE best, restaurants in Park Slope (and NY in general)",ADLT#3:0,['positive']
1418,Everything on the menu is great. ,ADLT#3:1,['positive']
1419,This establishment is the real deal. ,ADLT#3:2,['positive']
1420,"Wish NY had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait.",ADLT#3:3,"['positive', 'positive', 'positive']"
1421,But $500 for a dinner for two that didn't include Wine?,TFS#5:2,['negative']
1422,"Look, the appetizers were really good.",TFS#5:4,['positive']
1423,The entree was also very good.,TFS#5:5,['positive']
