,text,id,polarities
2969,В ресторане были впервые.,354:4,[]
2970,Нам ОЧЕНЬ всё понравилось!!!,354:5,['positive']
2971,"Когда зашли в ресторан в зале никого не было, позже подошли ещё 2 посетителя.",354:6,[]
2972,"Приятный интерьер (всё как на фото), наверное даже в реале уютнее.",354:7,['positive']
2973,Сели за большой стол.,354:8,[]
2974,"Заказывали: Харчо,Лагман, Хинкали,чихиртма, дюшбара, долма, хачапури по-менгрельски(1 шт.) получилось всем по кусочку.",354:9,[]
2975,"Все блюда очень вкусные,приготовлены по-домашнему.",354:10,['positive']
2976,Повару большой респект.,354:11,['positive']
2977,"Блюдо хинкали состоит из 4 штук, хороших размеров, после салата и кусочка хачапури я еле съела.",354:12,['positive']
2978,"Муж тоже заказывал хинкали(после Чихиртмы) и сказал, что можно было взять одну порцию на двоих.",354:13,['positive']
2979,"Друг заказал пиво,харчо и лагман, в итоге часть лагмана он не доел, хотя покушать он очень любит:).",354:14,['positive']
2980,Так что порции всех блюд нормальные и главное действительно всё приготовлено по-домашнему.,354:15,['positive']
2981,"Обслуживание тоже было на высоком уровне, всё не навязчиво, но с толком.",354:16,['positive']
2982,Ресторан рекомендую.,354:17,['positive']
2983,Руководству ресторана хочу пожелать удачи в бизнесе и главное держите эту планку качественной кухни и замечательного обслуживания.,354:18,"['positive', 'positive', 'positive']"
2984,"Я редко пишу отрицательные отзывы, но в данном случае просто считаю это делом принципа.",35486:0,['negative']
2985,Зашли с другом в воскременье вечером.,35486:1,[]
2986,"Скажем так, такого отвратительного впечатления от посещения ресторана/паба у меня давное не было.",35486:2,['negative']
2987,Встретила и обслуживала нас откровенно хамоватая официантка.,35486:3,['negative']
2988,Половина блюд из меню в наличии не было.,35486:4,['negative']
2989,"На вопрос почему так официантка ответила с вызовом, что вчера все было, а сегодня закончилось.",35486:5,['negative']
2990,Я заказал сырные палочки.,35486:6,[]
2991,"Ждали мы их, ждали, пришла офицантка и сообщила что она их уронила на пол, и что это были последние палочки и вообщем палочек не будет.",35486:7,['negative']
2992,"Мне хотелось встать и уйти, но так как это единственное место, где можно выпить пиво в окрестности, пришлось остаться.",35486:8,[]
2993,"Мой друг заказал цезарь с креветками (курицы не оказалось), который оказался и на вид и на вкус совершенно отвратительным.",35486:9,"['negative', 'negative']"
2994,Потом официантка не слишком вежливо поинтересовалась знаем ли мы что они работают в воскресенье до 11ти.,35486:10,['negative']
2995,"На что мы ответили ""тепреь знаем"".",35486:11,[]
2996,Вообщем такие дела.,35486:12,[]
2997,"Ходить туда не советую, может конечно в более людные дни они поадекватнее персонал ставят и блюда все в наличии, но что-то мне подсказывает что врятли.",35486:13,"['negative', 'negative']"
2998,"Недавно праздновала день рождение на 40 человек, это было просто незабываемо.",3552:0,['positive']
2999,"Очень вкусная пицца и салаты на закуску, большой выбор горячих блюд на любой вкус, все гости были удивлены качеством приготовления и очень вкусными блюдами.",3552:1,"['positive', 'positive', 'positive', 'positive']"
3000,"Заказали большой торт тирамису на десерт, собственного приготовления- это было очень вкусно, но места в животе уже не оставалось, поэтому раздавали гостям в домой.",3552:2,['positive']
3001,"Тихая, приятная музыка.",3552:3,['positive']
3002,Очень внимательные официанты и администраторы.,3552:4,"['positive', 'positive']"
3003,Спасибо вам огромное за праздник и очень душевную обстановку:)),3552:5,"['positive', 'positive']"
3004,Очень не понравилось обслуживание!,35613:0,['negative']
3005,"Были вчера вечером, заказали, принесли достаточно быстро, но вот потом про нас как-будто забыли, мы допили напитки и хотели повторить их, но к нам пол часа никто не подходил, официанты бегали мимо, но в нашу сторону даже не смотрели, несмотря на то, что мы всеми силами пытались обратить на себя внимание.",35613:1,['negative']
3006,"К слову, в зале было совсем немного столов.....",35613:2,[]
3007,В итоге мне пришлось подойти к барной стойке и позвать кого-нибудь.,35613:3,['negative']
3008,"Потом мы ждали напитки около 40 минут, а на вопрос- где наши напитки, нам было выдано:-""а что, вам еще их не приносили????"".",35613:4,['negative']
3009,"Удивило также то, что с гостями в ""Плюшкине"" не прощаются.",35613:5,['negative']
3010,Резкий контраст плохого сервиса и очень вкусной кухни и уютного интерьера....!!!!,35613:6,"['negative', 'positive', 'positive']"
3011,"Об этом заведение достаточно расхожее мнение, решила проверить сама, так как живу по близости.",35620:0,[]
3012,"Зашла днем пообедать, встретили достаточно радушно, спросили в первые я в заведение или уже была, это говорит о том, что персонал заботлив к своим гостям и помнит всех постоянных)",35620:1,['positive']
3013,Мне помогли с выбором столика и рассказали о всех акциях и предложениях.,35620:2,['positive']
3014,Особенно порадовала 50% скидка на японское меню),35620:3,['positive']
3015,"Обслуживание быстрое и внимательное, еда понравилась, ассортимент бара большой но я пила только чай, так как пришла пообедать и о качестве напитков сказать ничего не могу.",35620:4,"['positive', 'positive', 'positive']"
3016,"При расчете официант красочно рассказал о программе в выходные дни, о вечеринках и артистах, просто не смогла ему отказать и обещала обязательно придти!",35620:5,['positive']
3017,Вообще мое впечатление достаточно положительное об этом заведение и я планирую его посещать теперь часто.,35620:6,['positive']
3018,"Давно хотела написать, да все как-то не было времени, только сейчас пишу...",35635:0,[]
3019,Несколько лет посещаем ресторан 'Хутор Водограй'.,35635:1,[]
3020,Всегда чувствовался украинский колорит!,35635:3,[]
3021,"Однако, наш последний визит перечеркнул все позитивные впечатления.",35635:4,['negative']
3022,"Мы с мужем пришли вечером, нас никто не встретил, мы долго стояли у входа и присели сами, в растерянности, и спустя минут 10 (!), к нам подошел кто-то в зауженных спущенных джинсах, дал меню и сказал: "" - Ожидайте официанта"", так как сам не смог нам помочь в выборе напитков.",35635:5,['negative']
3023,"Очень бы хотелось, поинтересоваться у руководителей, считают ли они это допустимым, при условии, что ресторан высокого уровня?!!",35635:6,[]
3024,Ужас этого вечера продолжался!,35635:7,['negative']
3025,"Далее к нам подошел официант, который как мне показалось, меню даже не открывал, в отличии меня, изучившей его за 20 минут ожидания!",35635:8,['negative']
3026,"Сделали заказ, поели с горем пополам.",35635:9,['negative']
3027,И опять сюрприз!,35635:11,[]
3028,"Оказывается, что их больше нет в меню!",35635:12,['negative']
3029,"На вопрос : ""почему?"", официант, заявил, что их некому делать!",35635:13,[]
3030,"К сожалению, мы так и не поняли, что происходит с рестораном, жаль, что должного уровня уже нет и придется искать новый любимый ресторан.",35635:14,['negative']
3031,Юлия.,35635:15,[]
3032,Посетили кафе с подругой в обеденное время.,35790:0,[]
3033,"Довольны кухней, сервисом, обстановкой и ценами.",35790:1,"['positive', 'positive', 'positive', 'positive']"
3034,"Заказывали пиццу - очень вкусная, реально отличная пицца.",35790:2,['positive']
3035,"Мятный чай в чайнике, мороженое н десерт, по бокалу красного вина.",35790:3,[]
3036,Заплатили примерно 1000руб.,35790:4,[]
3037,"Официант вежливый, быстрый, отвечает на вопросы, никаких претензий.",35790:5,['positive']
3038,"Единственный минус - столики маленькие, если несколько тарелок, то помещаются с трудом, и в целом внутри тесновато, столики близко расположены, так что хорошо слышно, о чем говорят за соседним столиком.",35790:6,"['negative', 'negative']"
3039,"Зайти пообедать - хороший выбор, что-то обсудить и посидеть спокойно - не самое подходящее место.",35790:7,['neutral']
3040,Ради пиццы приду еще не один раз!,35790:8,['positive']
3041,"Интерьер неплохой, но специфический, уж очень итальянский, подруге не понравилось, так что может быть, не каждому покажется симпатичным.",35790:9,['neutral']
3042,"Но это не так важно, как вкусная еда и нормальное обслуживание :)",35790:10,"['positive', 'neutral']"
3043,"Не так давно были в Жан-Жаке с подругой, вот решила поделиться впечатлениями..",35863:0,[]
3044,"Это был вечер пятницы, стол забронировали заранее.",35863:2,[]
3045,"При входе нас не встретили, но пройдя чуть дальше, ближе к барной стойке мы увидели администратора, который видимо и принимал нашу бронь, нас проводили к столу и предложили напитки.",35863:3,[]
3046,Обслуживал нас молодой человек.,35863:4,[]
3047,"Заказ принял практически сразу, даже удалось вступить с ним в диалог, посоветовал и рыбку, и винишко.",35863:5,['positive']
3048,"По поводу обслуживания что могу сказать - назойливости официанта мы не почувствовали, но и вниманием были не обделены.",35863:6,['positive']
3049,"По жестам или взглядам он понимал, что мы нуждаемся в его помощи и моментально реагировал.",35863:7,['positive']
3050,Кухня..,35863:8,[]
3051,Кухня!,35863:9,[]
3052,"Мне всегда нравилось, как готовят здесь.",35863:10,['positive']
3053,"Рыбка была сочной, овощи на гриле и хлебная корзина - просто восхищение!!",35863:11,"['positive', 'positive', 'positive']"
3054,"Корзину заказываем всегда одну, а потом еще несколько раз по одной!",35863:12,['positive']
3055,Невозможно от нее отказаться!,35863:13,['positive']
3056,"Что касается интерьера все хорошо, но только один минус для меня.",35863:14,['positive']
3057,"Слишком тесно, столы расположены близко друг к другу, волей не волей слышишь соседние разговоры и не только..",35863:15,['negative']
3058,"Подводя итог, могу сказать, что визитом остались довольны!",35863:16,['positive']
3059,Ждите нас снова!,35863:17,['positive']
3060,"Здравствуйте! 12.08.2014 мы отмечали нашу свадьбу в ресторане ""Фаворит"".",35867:0,[]
3061,"Выбор был сделан по нескольким качествам данного места: прекрасное меню (большой выбор), вкуснейшая выпечка!!!, отличный сервис, хорошее расположение (метро рядом), красивый интерьер, присутствие естественного освещения делает атмосферу еще уютнее, цена соответствует качеству!!!",35867:1,"['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3062,Хотим сказать ОГРОМНОЕ спасибо всему персоналу!!!!!,35867:2,['positive']
3063,"Отдельно благодарим ЗАМЕЧАТЕЛЬНОГО менеджера по банкетам Анну, которая профессионально помогла: все подробно рассказала о кухне и самом ресторане, помогла с выбором блюд, напитков, выпечки и украшением зала, качественно донесла до нас всю необходимую информацию и суперски организовала наш праздник!!!",35867:3,['positive']
3064,Мы будем посещать Вас вновь и вновь!!!,35867:4,['positive']
3065,Спасибо!!!,35867:5,['positive']
3066,"27.04.2013 Посетила ваш ресторан Евразия,с семьей в г.",35904:0,[]
3067,Ломоносове!,35904:1,[]
3068,Все понравилось!,35904:2,['positive']
3069,"Сервис на высочайшем уровне, большой выбор по меню и напиткам )приятный интерьер, тихо, спокойно!",35904:3,"['positive', 'positive', 'positive', 'positive']"
3070,"Официантка Марина,была вежлива,приветлива очень быстро приняла заказ)очень порадовала кухня, быстро готовят, невероятно все было вкусно.",35904:4,"['positive', 'positive']"
3071,"Ребята работают в команде,все время администратор помогал официантам.",35904:5,"['positive', 'positive']"
3072,Спасибо вам огромное ),35904:6,['positive']
3073,Удачи вам и процветания!!!,35904:7,['positive']
3074,Всем добрый день!,36:0,[]
3075,Вчера отдыхали с компанией 9 человек в этом ресторане.,36:1,[]
3076,"Что могу сказать, посидели чисто по русски в итальянском ресторане :)",36:2,[]
3077,"Место достаточно комфортное, есть диванчики.",36:3,"['positive', 'positive']"
3078,"Играла приятная музыка, что также порадовало.",36:4,['positive']
3079,"Делали много заказов, мой выбор пал на пасту с копчёной грудкой.",36:5,[]
3080,Мне очень понравилось.,36:6,[]
3081,Овощной салат также пришёлся по вкусу.,36:7,['positive']
3082,"Мясная и сырная тарелки вполне себе обычные, но что-то негативное сказать про них нельзя.",36:8,['neutral']
3083,"Ребята заказывали в основном стейки из мяса и лосося, и по их довольным лицам можно было понять, что еда определённо вкусная и доставляет удовольствие.",36:9,"['positive', 'positive']"
3084,"Не хватало лишь комплимента от шеф-повара, но это так, придирки.",36:10,['neutral']
3085,"Пили морс, вино, водку, пиво.",36:11,[]
3086,"Тут никаких сюрпризов, разве что ассортимент пива можно сделать и больше, не как в пабах, но 3-4 варианта самое то.",36:12,['negative']
3087,Навязывание хайнекена не приветсвую.,36:13,['negative']
3088,"Атмосфера в ресторане приятная, располагает к отдыху.",36:14,['positive']
3089,"По контингенту можно понять, что ресторан для тех кому за 30, для семейных пар, просто для влюблённых.",36:15,[]
3090,Но и группа друзей не пропадёт.,36:16,[]
3091,"Обслуживание оказалось на высоте, вполне возможно, что из-за обозначенных нами амбиций на объём заказа и как следствие будущий чай. не знаю.",36:17,['positive']
3092,"Но девушка оказалась очень доброй, внимательной и просто красивой :)",36:18,['positive']
3093,По-моему Наташа её звали :),36:19,[]
3094,"Жаль, что не урвал телефончик.",36:20,[]
3095,"В общем, советую.",36:21,['positive']
3096,Почитал отзывы на этом сайте и решил посетить заведение.,36049:0,[]
3097,"Действительно, все оказалось ""на уровне"".",36049:1,['positive']
3098,"Понравился красивый интерьер и вежливое, довольно быстрое обслуживание.",36049:2,"['positive', 'positive']"
3099,Но самое главное - все было ОЧЕНЬ вкусно.,36049:3,['positive']
3100,Посидели с друзьями просто замечательно и все ушли в хорошем настроении.,36049:5,['positive']
3101,Обязательно зайду туда еще.,36049:6,['positive']
3102,Отличный ресторан или скорее кафе.,36079:0,"['positive', 'positive']"
3103,"Очень уютная обстановка, хороший персонал, приятный интерьер.",36079:1,"['positive', 'positive', 'positive']"
3104,"Из минусов - шумный лифт который возит еду из кухни, которая на первом этаже, хотя идея интересная.",36079:3,['neutral']
3105,"Ну и для кого-то минус, а для меня плюс, хозяин заведения против алкоголя и в его заведениях он не продается принципиально.",36079:4,['neutral']
3106,"Но если заказывать банкет, то можно прийти со своим, но при условии, что есть чеки.",36079:5,[]
3107,"Юбилей это тот повод, когда хочется собраться только своей не большой компаний в уютном заведении.",36085:0,[]
3108,"Искала долго, так как по натуре достаточно привередливый человек и нашла это прекрасное кафе.",36085:1,['positive']
3109,"Здесь есть все: интерьер, вкусные необычные блюда, вода на столе, что особенно приятно и внимательный, гостеприимный персонал, что является редкостью для нашего города.",36085:2,"['positive', 'positive', 'positive']"
3110,"Сказать, что все остались довольны моим выбором, это ничего сказать.",36085:3,['positive']
3111,Теперь это наше любимое место.,36085:4,['positive']
3112,Спасибо Mon Petit Cafe за праздник.,36085:5,['positive']
3113,"Никогда до этого не писал отзывы, но эмоции переполняют.",36126:0,[]
3114,"Пришлось специально зарегистрироваться. 13 апреля у нас был банкет в ""Старом Пловдиве"".",36126:1,[]
3115,"Не могу не написать отзыв, поскольку до сих пор нахожусь под впечатлением от посещения этого места.",36126:2,['positive']
3116,"На банкете были люди разного возраста и не было ни одного, кому бы не понравилось что-либо.",36126:3,['positive']
3117,"Замечательно всё: и помещение(сидели в центральном зале второго этажа) и кухня, и внешний вид стола.",36126:4,"['positive', 'positive', 'positive', 'positive']"
3118,"Но больше всего порадовали сотрудники - администратор, которая помогла грамотно составить заказ, а так же официант Мария, работа которой выше всяких похвал.",36126:5,"['positive', 'positive', 'positive', 'positive']"
3119,"Приветливая,улыбчивая,все приносила и уносила вовремя,спрашивала все ли нравится,советовала по до заказам.",36126:6,['positive']
3120,"Ранее я был во многих ресторанах, но обслуживание в этом - на высшем уровне.",36126:7,['positive']
3121,Спасибо коллективу!,36126:8,['positive']
3122,Непременно посетим вас ещё и будем советовать ваш ресторан нашим друзьям.,36126:9,['positive']
3123,Здравствуйте!,36166:0,[]
3124,Регулярно с друзьями посещаем данный ресторан!,36166:1,['positive']
3125,"Если хочется провести выходные в какой-нибудь компании душевно, весело, вкусно, то ресторан очень хорошо для этого подходит!",36166:2,"['positive', 'positive']"
3126,"Прекрасная Маргарита, вкусная еда и отличная музыка!!!",36166:3,"['positive', 'positive', 'positive']"
3127,"Живу в другом районе, но с радостью приезжаю именно сюда, да простят меня остальные мексиканские рестораны, за мексиканкой едой, атмосферой и отлично провести вечер!",36166:4,"['positive', 'positive']"
3128,"В общем, место ни разу не подводило, рекомендую!",36166:6,['positive']
3129,"В один из недавних, совсем не по-весеннему холодных вечеров захотелось тепла и уюта...",36205:0,[]
3130,Пригласил девушку в АМАРЕНА на романтический ужин!,36205:1,[]
3131,"В ресторане ранее никогда не был, но часто проезжал мимо.",36205:2,[]
3132,Уже давно хотел посетить.,36205:3,[]
3133,"Вечер начал радовать тем, что быстро добрались, ресторан достаточно удобно расположен.",36205:4,['positive']
3134,"Нас приятно встретили и провели к столику, вручили меню.",36205:5,['positive']
3135,"Все как положено, с искренней улыбкой (кажется, это был администратор).",36205:6,['positive']
3136,"Вскоре появился не менее дружелюбный официант и поинтересовался, готовы ли мы сделать заказ.",36205:7,['positive']
3137,В ожидании еды мы осмотрелись.,36205:8,[]
3138,"Заведение с очень с приятным интерьероом, в теплых тонах.",36205:9,['positive']
3139,Светлая мебель.,36205:10,[]
3140,Было очень комфортно и уютно!,36205:11,['positive']
3141,"Для себя отметили, что зал прекрасно подойдет и для празднования каких-то масштабных событий.",36205:12,['positive']
3142,Принесенные блюда тоже очень понравились!!!(повару за это отдельное спасибо!!!),36205:13,['positive']
3143,"Лосось просто таял во рту, салат Цезарь вообще вне всяких похвал!",36205:14,"['positive', 'positive']"
3144,Моя спутница не отказала себе в десерте.,36205:15,[]
3145,"Название не запомнил, но выглядело это «нечто» красочно, очень красивая подача.",36205:16,['positive']
3146,"В целом, очень хорошо провели вечер! девушке тоже всё понравилось!!!",36205:17,['positive']
3147,Р.,36205:18,[]
3148,S. приедем еще не раз),36205:19,['positive']
3149,"Недавно открыла для себя это кафе "" На Парах"", нигде больше не встречала кухни, где все блюда готовятся на пару.",36274:0,"['positive', 'positive']"
3150,"Я слежу за своим здоровьем и я была приятно удивлена, что блюда на пару не только могут быть полезными, но и очень вкусными.",36274:1,['positive']
3151,"При каждом новом посещении я стараюсь пробовать новые блюда из меню, особенно мне понравились: цезарь с курицей, лосось со шпинатным соусом, чай облепиховый и тирамису от шеф повара.",36274:2,"['positive', 'positive', 'positive', 'positive']"
3152,"В последний раз была с другом, он заказывал кальян.",36274:3,[]
3153,"В целом ребята молодцы кальян сделали хорошо, но делали его очень долго.",36274:4,['positive']
3154,Возможно причиной было большое количество посетителей.,36274:5,[]
3155,"Обстановка кафе вполне располагающая к отдыху-удобная мягкая мебель, зоны столиков разделены шторами, но в помещении прохладно когда открывается и закрывается входная дверь если сидеть около входа.",36274:6,"['positive', 'positive', 'positive', 'negative']"
3156,"Несмотря на все это ,сейчас это одно из моих любимых заведений, рекомендую всем своим знакомым.",36274:7,['positive']
3157,Праздновали 50-летие.,36321:0,[]
3158,Два дня подряд.,36321:1,[]
3159,Очень понравилось.,36321:2,['positive']
3160,"Обстановка располагает к душевному застолью с тостами, речами и беседам (помещение маленькое, уютное и не шумное).",36321:3,"['positive', 'positive']"
3161,Резервировать всё помещение не было необходимости из-за небольшого количества посетителей.,36321:4,[]
3162,"Интерьер удивляет и радует глаз, даёт возможность насладиться живописью петербургских художников.",36321:5,"['positive', 'positive']"
3163,"Кухня: банкетное меню 1800 рубчел вполне устроило своим разнообразием, вкусом и количеством.",36321:6,"['positive', 'positive']"
3164,"Плюс порадовала возможность принести собственный алкоголь и сладкое, хотя, как выяснилось позже, шеф-повар выпекает очень вкусные торты, о которых мы, к сожалению, не знали заранее.",36321:7,"['positive', 'positive']"
3165,"Насторожило отсутствие большого выбора горячего (красная рыба или говядина), однако большие порции и изысканность вкуса приятно впечатлили.",36321:8,"['negative', 'positive', 'positive']"
3166,Компанию в 14-20 человек обслуживали два официанта.,36321:9,[]
3167,"Обслуживание на высоком уровне (тихо, незаметно, деликатно).",36321:10,['positive']
3168,"В конце вечера были упакованы и отданы излишки еды, алкоголя и сока.",36321:11,['positive']
3169,При желании есть место для танцев.,36321:12,['positive']
3170,Официанты любезно разрешают поставить любую музыку.,36321:13,['positive']
3171,Долго искали хорошее место и не прогадали.,36321:14,['positive']
3172,"Н Начну из далека)) года 1,5-2 назад заходила в ""дали"" и осталась с неоднозначными впечатлениями (то ли понравилось,то ли нет).",36359:0,[]
3173,"Единственное что зацепило - дизайн кафе,уж очень красивый.",36359:2,['positive']
3174,Буквально на днях решила рискнуть и зайти отдохнуть.,36359:3,[]
3175,"Кафе можно было узнать только по оставленному дизайну,все остальное поменялось.",36359:4,[]
3176,"Заказала себе салат,так мне даже было жалко его съесть,настолько было красиво украшен))я уже не говорю,что было очень вкусно).",36359:5,"['positive', 'positive']"
3177,Очень понравилось ненавязчивое и качественное обслуживание.,36359:6,['positive']
3178,"Спасибо Вам большое за уютную атмосферу,от Вас даже не хотелось уходить,все настолько было тепло и радушно!)",36359:7,"['positive', 'positive']"
3179,Приятное заведение.,36402:0,['positive']
3180,"Действительно много места, как в самих залах, так и в холлах и гардеробе.",36402:1,"['positive', 'positive', 'positive']"
3181,Зашла часа в три в будний день – народу почти никого не было.,36402:2,[]
3182,Вокруг все тихо и спокойно.,36402:3,['positive']
3183,"Администратор проводила к столику, тут же подошел официант предложил меню.",36402:4,"['positive', 'positive']"
3184,"Заказала грибной суп и овощи с рыбой, напоследок - кофе.",36402:5,[]
3185,"По вкусу все понравилось, порции хорошие – наелась, ну и можно отметить оформление блюд.",36402:6,"['positive', 'positive', 'positive']"
3186,Цены средние.,36402:7,['neutral']
3187,"В минувшее воскресение, 24-го марта, отмечали в этом ресторане день рождения сына.",36407:0,[]
3188,"Но не ошиблись, чудесная детская комната, замечательная няня, все дети при деле, что-то лепят, что-то мастерят, их не видно-не слышно!",36407:2,"['positive', 'positive']"
3189,"Сотрудники вообще молодцы, всю организацию праздника на себя взяли.",36407:3,['positive']
3190,"Мы приезжали несколько раз, присматривались, столик выбирали, так они сразу говорят как и что лучше сделать, куда сесть, в какое время лучше начать праздник, что из закусок на стол поставить.",36407:4,['positive']
3191,"А когда мы пришли в день праздника, даже шариками украсили наш стол! (",36407:5,['positive']
3192,Бесплатно!),36407:6,[]
3193,"Ресторан красивый, большой, людей много, но никто не кому не мешает.",36407:7,['positive']
3194,"Еда вкусная, детям понравилась пицца, друзья хвалили пасту с морепродуктами, мужу понравилась свинина с грибами, а мне очень понравилась лазанья с лососем, вкусно и сытно.",36407:8,"['positive', 'positive', 'positive', 'positive', 'positive']"
3195,"Хоть и не дешево все это вышло, но оно того стоило.",36407:9,['neutral']
3196,"Голова не о чем не болит, дети довольны, друзьям тоже понравилось.",36407:10,['positive']
3197,Праздник удался!,36407:11,['positive']
3198,"Хорошо,что есть теперь такое место у нас в районе.",36407:12,['positive']
3199,Остались очень довольны.,3647:0,['positive']
3200,Хотим поблагодарить шеф повара за отменные салаты и горячее.,3647:1,"['positive', 'positive']"
3201,"Порции большие, а главное – ВКУСНО!",3647:2,"['positive', 'positive']"
3202,Попробовали местное пиво – понравилось.,3647:3,['positive']
3203,Легкое и мягкое.,3647:4,[]
3204,"Очень приятно, что цены не высокие, а обслуживание на 5 баллов.",3647:5,"['positive', 'positive']"
3205,Официантки симпатичные девочки.,3647:6,['positive']
3206,"В ресторане весело, гостей много.",3647:7,['positive']
3207,Еле припарковались.,3647:8,[]
3208,Все столы заняты.,3647:9,[]
3209,Не ожидали такого.,3647:10,[]
3210,Интерьер тоже очень оригинальный.,3647:11,['positive']
3211,"Очень хорошо отдохнули, спасибо за прием!",3647:12,['positive']
3212,Олёк,3647:13,[]
3213,"Удивлена наличием негативных отзывов о данном заведении, т.к. я лично осталась в полном восторге от ВСЕГО: прекрасное обслуживание, приветливый персонал, демократичные цены, очень вкусная еда и большие порции, ненавязчивый интерьер, все чисто и аккуратно, отличное качество какаоке!",36483:0,"['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3214,"Еще из плюсов- при заказе банкета есть специальное предложение по алкоголю (можно приобрети вино, шампанское и водку по ценам производителя).",36483:1,"['positive', 'positive', 'positive', 'positive']"
3215,Праздновала там свое ДР - я и гости оставлись на 100% довольны!!,36483:2,['positive']
3216,Огромное спасибо персоналу!,36483:3,['positive']
3217,обязательно придем к Вам снова!!,36483:4,['positive']
3218,Отмечали свадьбу 15 марта.,36512:0,[]
3219,Ах-Ах!!!,36512:1,[]
3220,Замечательный ресторан!!!,36512:2,['positive']
3221,Осталось очень приятное впечатление!!!,36512:3,['positive']
3222,"Идеальное место для деловых встреч и отдыха в компании друзей, а так же для проведения свадебных мероприятий!!!",36512:4,['positive']
3223,У ресторана есть своя атмосфера…спокойная и очень очень уютная!,36512:5,['positive']
3224,"Красивый интерьер, удобные мягкие кресла и диванчики, спокойная приятная музыка!",36512:6,"['positive', 'positive', 'positive', 'positive']"
3225,Отличное меню и очень вкусные блюда!,36512:7,"['positive', 'positive']"
3226,Внимательный приветливый персонал!,36512:8,['positive']
3227,"Хотим сказать огромное спасибо персоналу за внимательное отношение к нам и нашим гостям, а так же за красиво декорированные и украшенные свадебный зал и столы!!!",36512:9,"['positive', 'positive', 'positive']"
3228,Огромное спасибо шефу и всем поварам за такие вкусные и красиво оформленные блюда на банкете!!!,36512:10,"['positive', 'positive']"
3229,Отдельную огромную благодарность мы хотим выразить управляющей рестораном Ольге за ее большую проделанную работу!!!,36512:11,['positive']
3230,"Она очень помогла в выборе меню, в декорировании свадебного зала, прекрасно организовала наше мероприятие!!!",36512:12,['positive']
3231,Настоящий профессионал и очень доброжелательный и внимательный человек!!!,36512:13,['positive']
3232,Будем обязательно заезжать в этот ресторан покушать и отметить праздники!,36512:14,['positive']
3233,P.,36512:15,[]
3234,S.,36512:16,[]
3235,Ресторан находится на территории гостиницы Sokos Hotel Vasilievsky.,36512:17,[]
3236,Очень хочется поделится своим мнением!,36576:0,[]
3237,"Мы с друзьями остались очень довольны посещением этого заведения, народу не много...уютные,мягкие диванчики)",36576:1,"['positive', 'positive']"
3238,"Очень приветливый персонал,все девушки в один голос здороваются как только заходишь) и улыбаются))очень приятно ..",36576:2,"['positive', 'positive']"
3239,"Заказанные блюда принесли очень даже быстро...или это время так быстро пролетело,за счет уютной атмосферы..заказывали стейк из говядины,шашлычки из грибов,солянку,цезарь из курицы,овощи на гриле, все очень понравилось...",36576:3,"['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
3240,ОООЧЕНЬ!) спасибо повару!,36576:4,['positive']
3241,цена и качество соответствуют..,36576:5,['positive']
3242,"солянка 200 руб, цезарь 250 ,стейк 550, не очень завышены цены,надеемся и дальше такими же будут!)) планируем там провести банкет... на Петроградской один из лучших ресторанов.....советуем всем)",36576:6,"['positive', 'positive', 'positive', 'positive']"
3243,Праздновали свадьбу 16 марта 2013 года.,36589:0,[]
3244,Очень благодарны персоналу за качественное обслуживание.,36589:1,"['positive', 'positive']"
